,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
940559,Madison Oaks,F,SBD,,90.72,47.63,99.79,,THSWPA,2016,USA,TX,St. Joseph Flyer PowerFest,South,Red
940560,Ashley Farias,F,SBD,19.5,77.11,45.36,102.06,,THSWPA,2016,USA,TX,St. Joseph Flyer PowerFest,South,Red
940561,Jenna Schulz,F,SBD,,,,,,THSWPA,2016,USA,TX,St. Joseph Flyer PowerFest,South,Red
940562,Jessica Monroy,F,SBD,,,,,,THSWPA,2016,USA,TX,St. Joseph Flyer PowerFest,South,Red
940563,Alexandra Federoff,F,SBD,,43.09,,,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940564,Lexi Moody,F,SBD,,83.91,38.56,97.52,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940565,Britany Bluford,F,SBD,,83.91,43.09,90.72,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940566,Elizabeth Chavez,F,SBD,,77.11,34.02,79.38,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940567,Tori Godwin,F,SBD,,61.23,31.75,86.18,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940568,Briana Cusick,F,SBD,,56.7,29.48,70.31,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940569,Savannah Barnett,F,SBD,,95.25,52.16,104.33,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940570,Dakota Reckaway,F,SBD,,81.65,38.56,97.52,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940571,Jalyn Morrison,F,SBD,,92.99,40.82,,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940572,Jayci Robicheaux,F,SBD,,113.4,58.97,90.72,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940573,Crystal Krause,F,SBD,,61.23,43.09,81.65,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940574,Claire Spann,F,SBD,,68.04,22.68,70.31,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940575,Kristin Lewis,F,SBD,,122.47,52.16,104.33,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940576,Maci Allee,F,SBD,,99.79,43.09,113.4,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940577,Kendall Aulds,F,SBD,,90.72,43.09,111.13,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940578,Hailee Johnson,F,SBD,,92.99,43.09,108.86,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940579,Debreon Hunter,F,SBD,,90.72,40.82,108.86,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940580,Lajerrical Jackson,F,SBD,,74.84,43.09,117.93,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940581,Carson Milford,F,SBD,,81.65,45.36,90.72,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940582,Saige Pondexter,F,SBD,,65.77,38.56,74.84,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940583,Marie Coon,F,SBD,,167.83,79.38,151.95,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940584,Symone Lalonde,F,SBD,,102.06,40.82,117.93,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940585,Shalan Shields,F,SBD,,113.4,63.5,154.22,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940586,Jaz Atkins,F,SBD,,136.08,56.7,131.54,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940587,Jocelyn Walston,F,SBD,,111.13,61.23,136.08,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940588,Falon Hyden,F,SBD,,102.06,47.63,124.74,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940589,Taylor Hall,F,SBD,,99.79,40.82,122.47,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940590,Breezy Hightower,F,SBD,,74.84,45.36,86.18,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940591,Jordan Craig,F,SBD,,52.16,38.56,79.38,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940592,Sydney Goodman,F,SBD,,106.59,49.9,115.67,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940593,Alex White,F,SBD,14.5,97.52,52.16,115.67,13-15,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940594,Erica Gonzalez,F,SBD,,102.06,45.36,113.4,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940595,Morgan Clark,F,SBD,,83.91,45.36,102.06,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940596,Kaitlynn Hagler,F,SBD,,97.52,56.7,124.74,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940597,Shelby Swaim,F,SBD,,124.74,70.31,140.61,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940598,Molly Mason,F,SBD,,111.13,54.43,106.59,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940599,Alyssah Cunningham,F,SBD,,104.33,52.16,102.06,,THSWPA,2016,USA,TX,Kirbyville High School,South,Red
940600,Criselda Serna,F,SBD,,99.79,36.29,108.86,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940601,Marissa Linares,F,SBD,,70.31,38.56,83.91,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940602,Allie Harvey,F,SBD,,70.31,27.22,90.72,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940603,Avery Moresco,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940604,Izamar Rico,F,SBD,,68.04,29.48,68.04,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940605,Dani Willis,F,SBD,,115.67,58.97,129.27,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940606,Sarah Buffington,F,SBD,,106.59,40.82,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940607,Joslynn Hall,F,SBD,,90.72,47.63,95.25,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940608,Adile Leal,F,SBD,,95.25,40.82,83.91,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940609,Cassie Whitmire,F,SBD,,90.72,38.56,88.45,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940610,Kayla Gace,F,SBD,,97.52,34.02,74.84,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940611,Gabby Murphy,F,SBD,,81.65,31.75,90.72,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940612,Alanna Huynh,F,SBD,,81.65,31.75,88.45,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940613,Anna Trammell,F,SBD,,70.31,36.29,90.72,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940614,Chloe Oderbert,F,SBD,,61.23,29.48,79.38,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940615,Raelyhn Swan,F,SBD,,124.74,54.43,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940616,Tierra Mouton,F,SBD,,108.86,52.16,124.74,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940617,Frances Ajaero,F,SBD,,113.4,47.63,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940618,Makiya Thigpen,F,SBD,,106.59,43.09,124.74,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940619,Chalonna Harris,F,SBD,,95.25,38.56,124.74,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940620,Kaelen Wycoff,F,SBD,,95.25,43.09,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940621,Alexis Wood,F,SBD,,83.91,49.9,99.79,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940622,Kaleigh Odom,F,SBD,,92.99,38.56,102.06,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940623,Victoria Waidner,F,SBD,,79.38,29.48,95.25,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940626,Quan' Tayshia George,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940627,Keioveon Sullivan,F,SBD,,115.67,45.36,138.35,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940628,Genesis Gonzalez,F,SBD,,102.06,47.63,120.2,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940629,Kitana Simpson,F,SBD,,102.06,49.9,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940630,Mererdith Kaspar,F,SBD,,102.06,54.43,106.59,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940631,Joselinne Moreno,F,SBD,,108.86,43.09,102.06,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940632,Masadia Rodriguez,F,SBD,,81.65,45.36,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940633,Keyona McPherson,F,SBD,,88.45,40.82,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940636,DeeDee Jackson,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940637,Shelby Kadlecek,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940638,Haliegh Ashworth,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940639,Ashley Alvarez,F,SBD,17.5,142.88,86.18,142.88,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940640,Kassie Riley,F,SBD,17.5,131.54,68.04,142.88,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940641,Mercedez Strambler,F,SBD,,120.2,72.57,136.08,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940642,Daelyn Frank,F,SBD,,129.27,58.97,136.08,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940643,Peyton Dumas,F,SBD,,115.67,56.7,151.95,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940644,Jayden White,F,SBD,,129.27,47.63,131.54,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940645,Asia Brown,F,SBD,,117.93,43.09,138.35,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940646,Samantha Raines,F,SBD,,120.2,54.43,122.47,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940647,Shermaine Greene,F,SBD,,122.47,47.63,120.2,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940648,Maradney Washington,F,SBD,,111.13,49.9,124.74,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940649,Roni Fleming,F,SBD,,111.13,54.43,111.13,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940650,Angellica Moreno,F,SBD,,111.13,43.09,122.47,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940651,Hannah Krenek,F,SBD,,113.4,43.09,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940652,Rhianna Carabajal,F,SBD,,113.4,49.9,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940653,Luna Wev,F,SBD,16.5,102.06,47.63,104.33,16-17,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940654,Sienna Hinton,F,SBD,,90.72,38.56,108.86,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940655,Andi Martinez,F,SBD,,92.99,34.02,99.79,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940656,Rose Connor,F,SBD,,90.72,36.29,86.18,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940657,Libby Stavinoha,F,SBD,,92.99,34.02,86.18,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940659,Sarah Rowe,F,SBD,,52.16,31.75,65.77,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940660,Kiley Sanders,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940661,Jessica Echegoyen,F,SBD,17.5,163.29,70.31,158.76,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940662,Makaylah Laza,F,SBD,,151.95,70.31,115.67,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940663,Morgan Boody,F,SBD,,142.88,54.43,120.2,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940664,Madelynn Mahoney,F,SBD,18.5,133.81,58.97,117.93,18-19,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940665,Phylane Smith,F,SBD,,133.81,61.23,111.13,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940666,Tierra Turner,F,SBD,,104.33,47.63,133.81,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940667,Symmone Dobbins,F,SBD,,104.33,49.9,106.59,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940668,Kimmy Simmons,F,SBD,,108.86,47.63,102.06,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940669,Taylor Wortham,F,SBD,,102.06,49.9,106.59,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940670,Kayleigh Edmonston,F,SBD,,108.86,43.09,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940671,Celeste Powell,F,SBD,,86.18,38.56,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940672,Jacelin Daniel,F,SBD,,102.06,29.48,97.52,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940673,Brandi Peloquin,F,SBD,,77.11,40.82,92.99,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940674,Gladness Fisher-Afolabi,F,SBD,,68.04,36.29,95.25,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940675,Karla Hernandez,F,SBD,,,38.56,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940676,Rosa Naverette,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940677,CaSundra Roberts,F,SBD,,140.61,54.43,161.03,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940678,Jayln Mansfield,F,SBD,,120.2,43.09,151.95,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940679,Karenna Castro,F,SBD,,124.74,63.5,124.74,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940680,Ashley Westbrooks,F,SBD,,122.47,58.97,131.54,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940681,Ayannah Dailey,F,SBD,,120.2,52.16,131.54,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940682,Kiarra Williams,F,SBD,,136.08,61.23,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940683,Karen Foreman,F,SBD,16.5,129.27,54.43,102.06,16-17,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940684,Savannah Cridland,F,SBD,,111.13,47.63,106.59,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940685,Kaylyn White,F,SBD,,97.52,45.36,115.67,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940686,Hanna Wolf,F,SBD,,90.72,54.43,113.4,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940687,Madison Somero,F,SBD,,113.4,38.56,92.99,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940688,Kaitlyn Richards,F,SBD,,97.52,38.56,97.52,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940689,Iyonnee Terrazas,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940690,Lillian Johnson,F,SBD,,90.72,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940691,Victoria Jenkins,F,SBD,,145.15,56.7,154.22,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940692,Francisca Damian,F,SBD,,147.42,74.84,127.01,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940693,Jalynn Flanagan,F,SBD,,111.13,52.16,142.88,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940694,Carly Burns,F,SBD,,113.4,38.56,108.86,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940695,Georgi Thiem,F,SBD,,90.72,38.56,90.72,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940696,Erianna Copeland,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940697,Victoria Martinez,F,SBD,,138.35,77.11,136.08,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940698,Jerrika McDonald,F,SBD,,142.88,65.77,138.35,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940699,Jasmine Gowdie,F,SBD,,142.88,52.16,133.81,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940700,Sharcarlra Cannon,F,SBD,,81.65,40.82,102.06,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940701,Dominique Palacious,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940702,Kamri Preston,F,SBD,,,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940703,Kyra Rost,F,SBD,,158.76,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940704,Daizya Adams,F,SBD,,226.8,97.52,188.24,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940705,Jordyn Bustillos,F,SBD,,170.1,72.57,147.42,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940706,Brooke Beckham,F,SBD,,136.08,68.04,115.67,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940707,Derrica Joseph,F,SBD,,117.93,54.43,129.27,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940708,Ryann Brown,F,SBD,,99.79,40.82,102.06,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940709,Lauren Martinez,F,SBD,,104.33,45.36,86.18,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940710,Kaitlyn Kneis,F,SBD,,74.84,47.63,104.33,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940711,Sidney Turner,F,SBD,,92.99,40.82,81.65,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940712,Alexis Ortiz,F,SBD,17.0,,,,16-17,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940713,Alyssa Milliam,F,SBD,,170.1,,,,THSWPA,2016,USA,TX,Brazosport Invitational Powerlifting Meet,South,Red
940714,Alexis Holt,F,SBD,,97.52,38.56,88.45,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940715,Michaela Dearing,F,SBD,,154.22,83.91,145.15,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940716,Madison Taylor,F,SBD,13.5,90.72,43.09,102.06,13-15,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940717,Hannah McInnis,F,SBD,,68.04,31.75,88.45,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940718,Ashlie Carter,F,SBD,,52.16,22.68,81.65,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940719,Courtney Price,F,SBD,17.5,170.1,90.72,145.15,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940720,Krista Wheeler,F,SBD,,92.99,43.09,106.59,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940721,Britton Edgerly,F,SBD,,90.72,43.09,95.25,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940722,Scout Bebee,F,SBD,14.5,68.04,31.75,90.72,13-15,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940723,Brooke Morphew,F,SBD,,129.27,58.97,145.15,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940724,Sh'Kayla Rogers,F,SBD,,113.4,45.36,115.67,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940725,Shelby Woods,F,SBD,,72.57,36.29,79.38,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940726,Lennie Mangindin,F,SBD,,63.5,34.02,79.38,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940727,Bria Tyson,F,SBD,,52.16,34.02,83.91,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940728,E'Laziah Nickerson,F,SBD,,,52.16,102.06,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940729,Skylar Hamons,F,SBD,,120.2,61.23,124.74,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940730,Ja'chyria Locks,F,SBD,,106.59,49.9,111.13,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940731,Kayla Gordon,F,SBD,,90.72,40.82,97.52,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940732,Chloe Benoit,F,SBD,,72.57,34.02,92.99,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940733,Gisele Ramos,F,SBD,,70.31,34.02,79.38,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940734,Kassidy Kruft,F,SBD,,56.7,31.75,70.31,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940735,Lauren Ewing,F,SBD,,68.04,29.48,,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940736,Destiny Stewart,F,SBD,,127.01,49.9,142.88,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940737,Katelyn Comeaux,F,SBD,,129.27,49.9,136.08,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940738,Julia Droll,F,SBD,,102.06,47.63,111.13,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940739,Krystal Alicea,F,SBD,,65.77,36.29,83.91,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940740,Makalen Booker,F,SBD,,58.97,36.29,81.65,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940741,Ja'Tayjah Vital,F,SBD,,181.44,81.65,161.03,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940742,Bailey Cady,F,SBD,,102.06,49.9,113.4,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940743,Denisha Dodis,F,SBD,,92.99,47.63,129.27,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940744,Kaitlin Gordon,F,SBD,,102.06,52.16,106.59,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940745,Alyssa Rogers,F,SBD,,54.43,43.09,102.06,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940746,Kaitlinn Holyfield,F,SBD,,70.31,43.09,83.91,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940747,Breanna Dyson,F,SBD,,122.47,47.63,120.2,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940748,Jacqueline Wilson,F,SBD,,92.99,43.09,124.74,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940749,Kelsey Dyson,F,SBD,,77.11,34.02,92.99,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940750,Majesty Papilon,F,SBD,,54.43,43.09,77.11,,THSWPA,2016,USA,TX,Bear Iron Invitational,South,Red
940751,Natali Dominguez,F,SBD,,104.33,52.16,95.25,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940752,Chynna Sandate,F,SBD,,58.97,29.48,83.91,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940753,Erika Sanchez,F,SBD,,61.23,29.48,65.77,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940754,Abigail Narvaez,F,SBD,,113.4,56.7,129.27,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940755,Sasha Sanchez,F,SBD,,102.06,38.56,95.25,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940756,Katelan House,F,SBD,,131.54,65.77,127.01,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940757,Diamond Escobedo,F,SBD,,131.54,61.23,117.93,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940758,Taylor Snodgrass,F,SBD,,113.4,58.97,108.86,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940759,Okshana Hernandez,F,SBD,,86.18,40.82,97.52,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940760,Laura Coronado,F,SBD,,79.38,31.75,90.72,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940761,Desirea Enriquez,F,SBD,,65.77,29.48,81.65,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940762,Sierra Paredez,F,SBD,,161.03,74.84,133.81,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940763,Cheyenne Avila,F,SBD,,140.61,72.57,127.01,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940764,Kate Valdez,F,SBD,,86.18,38.56,95.25,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940765,Kerrington Biggers,F,SBD,,145.15,56.7,129.27,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940766,Julisa Medrano,F,SBD,,127.01,49.9,113.4,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940767,Lauren Lambert,F,SBD,,113.4,52.16,117.93,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940768,Leezset Paez,F,SBD,,117.93,49.9,113.4,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
940769,Alyssa Rinehart,F,SBD,,95.25,40.82,106.59,,THSWPA,2016,USA,TX,Lake View Ironworks Powerlifting Meet,South,Red
